strategy,season,matchday,points,baseline_points,changes,expected_cost,added_draws,games,better,equal,worse
hybrid_90,2015,31,15,17,1,0.7081950555697202,0.0,9,False,False,True
hybrid_90,2015,32,12,12,0,0.0,0.0,9,False,True,False
hybrid_90,2015,33,9,7,2,0.6795125717768937,0.0,9,True,False,False
hybrid_90,2015,34,12,14,1,0.3585007681032619,0.0,9,False,False,True
hybrid_90,2016,1,10,16,2,0.5683926039441983,0.0,9,False,False,True
hybrid_90,2016,2,8,4,2,0.9128935139345516,0.0,9,True,False,False
hybrid_90,2016,3,13,11,2,0.44889983306023173,0.0,9,True,False,False
hybrid_90,2016,4,13,11,2,0.6944113752410077,1.0,9,True,False,False
hybrid_90,2016,5,15,14,2,0.2236840441571598,0.0,9,True,False,False
hybrid_90,2016,6,11,10,2,0.9379079599293821,0.0,9,True,False,False
hybrid_90,2016,7,14,10,2,0.5341573651135259,0.0,9,True,False,False
hybrid_90,2016,8,17,15,2,0.6834605290115776,1.0,9,True,False,False
hybrid_90,2016,9,18,16,1,0.24464910908542548,0.0,9,True,False,False
hybrid_90,2016,10,10,10,2,0.33010274118551397,1.0,9,False,True,False
hybrid_90,2016,11,12,13,2,0.6014593914893719,0.0,9,False,False,True
hybrid_90,2016,12,9,9,2,0.6699289159448092,0.0,9,False,True,False
hybrid_90,2016,13,19,16,2,0.5475582098403002,0.0,9,True,False,False
hybrid_90,2016,14,12,13,2,0.4051044519640551,1.0,9,False,False,True
hybrid_90,2016,15,6,6,2,0.14228146471388625,0.0,9,False,True,False
hybrid_90,2016,16,6,6,1,0.10050613196969738,0.0,9,False,True,False
hybrid_90,2016,17,19,19,0,0.0,0.0,9,False,True,False
hybrid_90,2016,18,11,11,1,0.551860149364583,1.0,9,False,True,False
hybrid_90,2016,19,18,20,1,0.7880279589321162,0.0,9,False,False,True
hybrid_90,2016,20,9,15,2,0.8022204947524147,0.0,9,False,False,True
hybrid_90,2016,21,4,6,1,0.3032277346224932,0.0,9,False,False,True
hybrid_90,2016,22,15,8,2,0.6135923192322156,0.0,9,True,False,False
hybrid_90,2016,23,10,14,1,0.19671926272187878,0.0,9,False,False,True
hybrid_90,2016,24,4,4,2,0.27130136885619793,0.0,9,False,True,False
hybrid_90,2016,25,21,15,2,0.47857598556942915,0.0,9,True,False,False
hybrid_90,2016,26,7,10,2,0.9102487385693351,0.0,9,False,False,True
hybrid_90,2016,27,17,15,1,0.24350868337754417,0.0,9,True,False,False
hybrid_90,2016,28,15,15,2,0.5736089759468022,0.0,9,False,True,False
hybrid_90,2016,29,11,17,2,0.8845004074207665,0.0,9,False,False,True
hybrid_90,2016,30,15,9,2,0.7577386165341891,0.0,9,True,False,False
hybrid_90,2016,31,16,10,2,0.756535242686527,0.0,9,True,False,False
hybrid_90,2016,32,11,11,0,0.0,0.0,9,False,True,False
hybrid_90,2016,33,7,9,2,0.6567083285765364,0.0,9,False,False,True
hybrid_90,2016,34,10,10,0,0.0,0.0,9,False,True,False
hybrid_90,2017,1,16,18,1,0.5299037412519729,0.0,9,False,False,True
hybrid_90,2017,2,13,13,2,0.7224899743398924,1.0,9,False,True,False
hybrid_90,2017,3,6,6,1,0.7964881856838588,0.0,9,False,True,False
hybrid_90,2017,4,14,15,2,0.8610984686670732,0.0,9,False,False,True
hybrid_90,2017,5,9,13,2,0.6421197592707538,0.0,9,False,False,True
hybrid_90,2017,6,12,12,0,0.0,0.0,9,False,True,False
hybrid_90,2017,7,10,16,2,0.3935154361437099,1.0,9,False,False,True
hybrid_90,2017,8,8,10,2,0.10757940369898777,1.0,9,False,False,True
hybrid_90,2017,9,10,10,2,0.44670631625338264,1.0,9,False,True,False
hybrid_90,2017,10,11,13,1,0.4491233304470025,1.0,9,False,False,True
hybrid_90,2017,11,14,16,2,0.4883736957749829,1.0,9,False,False,True
hybrid_90,2017,12,10,14,2,0.46063004075904923,0.0,9,False,False,True
hybrid_90,2017,13,10,8,1,0.1250545147725961,0.0,9,True,False,False
hybrid_90,2017,14,4,10,2,0.16672022884580218,1.0,9,False,False,True
hybrid_90,2017,15,6,6,1,0.17834191513934583,1.0,9,False,True,False
hybrid_90,2017,16,13,15,2,0.6135020608276492,1.0,9,False,False,True
hybrid_90,2017,17,11,8,2,0.7676191839950094,1.0,9,True,False,False
hybrid_90,2017,18,9,15,2,0.9015925200620148,0.0,9,False,False,True
hybrid_90,2017,19,4,6,2,0.41852202185639187,1.0,9,False,False,True
hybrid_90,2017,20,8,8,0,0.0,0.0,9,False,True,False
hybrid_90,2017,21,9,13,2,0.3412616473869603,0.0,9,False,False,True
hybrid_90,2017,22,16,21,2,0.8900651033432744,1.0,9,False,False,True
hybrid_90,2017,23,19,19,2,0.5666533783832215,1.0,9,False,True,False
hybrid_90,2017,24,4,8,1,0.08557550240482481,1.0,9,False,False,True
hybrid_90,2017,25,14,16,2,0.5528849412389044,0.0,9,False,False,True
hybrid_90,2017,26,17,17,0,0.0,0.0,9,False,True,False
hybrid_90,2017,27,11,8,1,0.18790942321268955,0.0,9,True,False,False
hybrid_90,2017,28,13,13,0,0.0,0.0,9,False,True,False
hybrid_90,2017,29,4,7,1,0.5218234591306555,1.0,9,False,False,True
hybrid_90,2017,30,19,15,2,0.5187502718478059,1.0,9,True,False,False
hybrid_90,2017,31,14,14,2,0.952801478902399,1.0,9,False,True,False
hybrid_90,2017,32,9,9,2,0.6970035226320139,1.0,9,False,True,False
hybrid_90,2017,33,12,12,2,0.9633821324492797,1.0,9,False,True,False
hybrid_90,2017,34,16,18,2,0.9815943171096208,1.0,9,False,False,True
hybrid_90,2018,1,10,8,1,0.29832074317820045,0.0,9,True,False,False
hybrid_90,2018,2,5,5,1,0.3010455365033312,0.0,9,False,True,False
hybrid_90,2018,3,16,15,2,0.7387818226654922,1.0,9,True,False,False
hybrid_90,2018,4,6,9,2,0.8424544678249385,1.0,9,False,False,True
hybrid_90,2018,5,10,17,2,0.6918068597064363,0.0,9,False,False,True
hybrid_90,2018,6,8,12,1,0.6656347498593682,1.0,9,False,False,True
hybrid_90,2018,7,8,10,2,0.6806652162438519,1.0,9,False,False,True
hybrid_90,2018,8,11,11,2,0.4897445032589939,1.0,9,False,True,False
hybrid_90,2018,9,6,6,0,0.0,0.0,9,False,True,False
hybrid_90,2018,10,7,11,2,0.9944889769827474,1.0,9,False,False,True
hybrid_90,2018,11,13,8,2,0.5474180011415425,0.0,9,True,False,False
hybrid_90,2018,12,10,12,2,0.8411869359796429,1.0,9,False,False,True
hybrid_90,2018,13,10,16,2,0.5217166870253565,1.0,9,False,False,True
hybrid_90,2018,14,10,16,2,0.7167793365375352,1.0,9,False,False,True
hybrid_90,2018,15,16,12,2,0.08955749814981973,1.0,9,True,False,False
hybrid_90,2018,16,11,8,1,0.2560657471224116,1.0,9,True,False,False
hybrid_90,2018,17,14,13,2,0.1849979157606586,1.0,9,True,False,False
hybrid_90,2018,18,18,12,2,0.7410586185599232,0.0,9,True,False,False
hybrid_90,2018,19,16,18,1,0.06896752528845929,0.0,9,False,False,True
hybrid_90,2018,20,6,4,2,0.5465991162533218,0.0,9,True,False,False
hybrid_90,2018,21,14,14,0,0.0,0.0,9,False,True,False
hybrid_90,2018,22,10,10,0,0.0,0.0,9,False,True,False
hybrid_90,2018,23,12,12,0,0.0,0.0,9,False,True,False
hybrid_90,2018,24,12,14,1,0.6623665953715009,1.0,9,False,False,True
hybrid_90,2018,25,17,17,0,0.0,0.0,9,False,True,False
hybrid_90,2018,26,15,15,0,0.0,0.0,9,False,True,False
hybrid_90,2018,27,12,14,1,0.831966409666007,1.0,9,False,False,True
hybrid_90,2018,28,11,11,2,0.6281243800161621,0.0,9,False,True,False
hybrid_90,2018,29,22,18,1,0.15069595562556137,1.0,9,True,False,False
hybrid_90,2018,30,16,18,1,0.4233484372849189,0.0,9,False,False,True
hybrid_90,2018,31,2,4,1,0.9310577413175039,0.0,9,False,False,True
hybrid_90,2018,32,8,8,2,0.7138217841180613,0.0,9,False,True,False
hybrid_90,2018,33,2,4,1,0.5127128431458844,1.0,9,False,False,True
hybrid_90,2018,34,12,14,1,0.6614319874286616,1.0,9,False,False,True
hybrid_90,2019,1,10,15,2,0.6386280722629301,0.0,9,False,False,True
hybrid_90,2019,2,19,15,2,0.51003200405115,0.0,9,True,False,False
hybrid_90,2019,3,9,13,1,0.8920456412725919,0.0,9,False,False,True
hybrid_90,2019,4,8,12,2,0.9301019059723739,0.0,9,False,False,True
hybrid_90,2019,5,14,18,1,0.8161937469591467,0.0,9,False,False,True
hybrid_90,2019,6,7,11,1,0.2152594489160805,1.0,9,False,False,True
hybrid_90,2019,7,8,8,1,0.21266894935209502,0.0,9,False,True,False
hybrid_90,2019,8,3,7,2,0.9168400924179395,0.0,9,False,False,True
hybrid_90,2019,9,9,8,2,0.6880310921672683,0.0,9,True,False,False
hybrid_90,2019,10,15,9,2,0.6763915384797254,0.0,9,True,False,False
hybrid_90,2019,11,15,8,2,0.168134561549389,0.0,9,True,False,False
hybrid_90,2019,12,10,4,2,0.9043019712115267,1.0,9,True,False,False
hybrid_90,2019,13,11,11,1,0.6884308148912367,0.0,9,False,True,False
hybrid_90,2019,14,17,14,1,0.16089396199709416,0.0,9,True,False,False
hybrid_90,2019,15,9,16,2,0.5736880999770562,0.0,9,False,False,True
hybrid_90,2019,16,8,8,1,0.31430346622067207,0.0,9,False,True,False
hybrid_90,2019,17,10,13,2,0.5122128999524904,0.0,9,False,False,True
hybrid_90,2019,18,13,12,2,0.41400007449594245,0.0,9,True,False,False
hybrid_90,2019,19,10,10,2,0.5789014541282593,0.0,9,False,True,False
hybrid_90,2019,20,11,13,1,0.6710144690015651,0.0,9,False,False,True
hybrid_90,2019,21,8,9,2,0.5517465392468893,0.0,9,False,False,True
hybrid_90,2019,22,11,15,1,0.07221812665085481,0.0,9,False,False,True
hybrid_90,2019,23,10,10,0,0.0,0.0,9,False,True,False
hybrid_90,2019,24,14,16,1,0.6590243685025353,0.0,9,False,False,True
hybrid_90,2019,25,12,14,2,0.5805770945273017,0.0,9,False,False,True
hybrid_90,2019,26,14,14,0,0.0,0.0,9,False,True,False
hybrid_90,2019,27,14,8,2,0.7538335584760536,1.0,9,True,False,False
hybrid_90,2019,28,6,5,2,0.33862410117170894,1.0,9,True,False,False
hybrid_90,2019,29,16,16,1,0.05931062586724489,1.0,9,False,True,False
hybrid_90,2019,30,7,7,0,0.0,0.0,9,False,True,False
hybrid_90,2019,31,9,8,2,0.5302194956339507,1.0,9,True,False,False
hybrid_90,2019,32,13,15,1,0.3849549489815637,0.0,9,False,False,True
hybrid_90,2019,33,13,11,2,0.8794883469640885,0.0,9,True,False,False
hybrid_90,2019,34,20,20,0,0.0,0.0,9,False,True,False
hybrid_90,2020,1,15,9,2,0.3803571553078532,0.0,9,True,False,False
hybrid_90,2020,2,5,0,2,0.24418910728266852,0.0,9,True,False,False
hybrid_90,2020,3,10,18,2,0.654171210962287,0.0,9,False,False,True
hybrid_90,2020,4,8,14,2,0.8431262264150293,1.0,9,False,False,True
hybrid_90,2020,5,11,14,1,0.7166338653169853,1.0,9,False,False,True
hybrid_90,2020,6,12,8,1,0.6205608509770099,1.0,9,True,False,False
hybrid_90,2020,7,13,16,2,0.7443798606507452,0.0,9,False,False,True
hybrid_90,2020,8,10,6,1,0.011010624921877987,0.0,9,True,False,False
hybrid_90,2020,9,7,9,1,0.4230251562908226,1.0,9,False,False,True
hybrid_90,2020,10,8,10,1,0.4824583557517429,1.0,9,False,False,True
hybrid_90,2020,11,13,12,2,0.710101391603651,1.0,9,True,False,False
hybrid_90,2020,12,13,13,2,0.9246570216622354,1.0,9,False,True,False
hybrid_90,2020,13,12,11,2,0.20278262767591615,0.0,9,True,False,False
hybrid_90,2020,14,14,16,1,0.7767053056330387,1.0,9,False,False,True
hybrid_90,2020,15,6,6,0,0.0,0.0,9,False,True,False
hybrid_90,2020,16,9,6,2,0.8113441840858978,1.0,9,True,False,False
hybrid_90,2020,17,7,10,2,0.9804630710857312,1.0,9,False,False,True
hybrid_90,2020,18,6,6,0,0.0,0.0,9,False,True,False
hybrid_90,2020,19,12,16,2,0.8805809804335766,1.0,9,False,False,True
hybrid_90,2020,20,12,12,0,0.0,0.0,9,False,True,False
hybrid_90,2020,21,4,4,0,0.0,0.0,9,False,True,False
hybrid_90,2020,22,9,11,2,0.40947593299950613,0.0,9,False,False,True
hybrid_90,2020,23,11,11,0,0.0,0.0,9,False,True,False
hybrid_90,2020,24,4,12,2,0.7219329312129814,0.0,9,False,False,True
hybrid_90,2020,25,12,15,1,0.05327020933075888,0.0,9,False,False,True
hybrid_90,2020,26,16,16,0,0.0,0.0,9,False,True,False
hybrid_90,2020,27,19,19,2,0.7088993149308385,0.0,9,False,True,False
hybrid_90,2020,28,5,11,2,0.8295605499968782,0.0,9,False,False,True
hybrid_90,2020,29,13,13,0,0.0,0.0,9,False,True,False
hybrid_90,2020,30,17,17,0,0.0,0.0,9,False,True,False
hybrid_90,2020,31,13,18,2,0.5577500996647403,0.0,9,False,False,True
hybrid_90,2020,32,16,14,1,0.5530213686542493,0.0,9,True,False,False
hybrid_90,2020,33,2,5,2,0.08374647878784103,0.0,9,False,False,True
hybrid_90,2020,34,16,18,2,0.29573216082649745,1.0,9,False,False,True
hybrid_90,2021,1,14,11,1,0.08190034277538016,1.0,9,True,False,False
hybrid_90,2021,2,13,12,2,0.3327141265460867,1.0,9,True,False,False
hybrid_90,2021,3,24,17,2,0.7995932528498214,1.0,9,True,False,False
hybrid_90,2021,4,8,13,2,0.42240686488647694,0.0,9,False,False,True
hybrid_90,2021,5,11,8,1,0.3419579380834523,1.0,9,True,False,False
hybrid_90,2021,6,9,13,1,0.6616022893389129,1.0,9,False,False,True
hybrid_90,2021,7,13,13,1,0.2923212766532477,1.0,9,False,True,False
hybrid_90,2021,8,10,7,2,0.7967884257576947,1.0,9,True,False,False
hybrid_90,2021,9,8,10,1,0.6989660092740626,1.0,9,False,False,True
hybrid_90,2021,10,12,15,1,0.33888563149153506,1.0,9,False,False,True
hybrid_90,2021,11,16,12,2,0.5714768705748279,1.0,9,True,False,False
hybrid_90,2021,12,13,10,1,0.409165903861742,1.0,9,True,False,False
hybrid_90,2021,13,10,10,1,0.18080003142081624,1.0,9,False,True,False
hybrid_90,2021,14,7,10,2,0.8593933197729652,1.0,9,False,False,True
hybrid_90,2021,15,4,6,1,0.3201620125189728,1.0,9,False,False,True
hybrid_90,2021,16,9,8,2,0.8315385546074241,1.0,9,True,False,False
hybrid_90,2021,17,12,12,2,0.27076592710976544,0.0,9,False,True,False
hybrid_90,2021,18,6,9,2,0.8927344708178397,1.0,9,False,False,True
hybrid_90,2021,19,10,14,1,0.7128633552877738,1.0,9,False,False,True
hybrid_90,2021,20,11,11,2,0.578706383278773,1.0,9,False,True,False
hybrid_90,2021,21,13,10,2,0.4272844531855916,0.0,9,True,False,False
hybrid_90,2021,22,15,13,2,0.8883546411604571,1.0,9,True,False,False
hybrid_90,2021,23,17,17,2,0.5077968723384269,1.0,9,False,True,False
hybrid_90,2021,24,15,15,0,0.0,0.0,9,False,True,False
hybrid_90,2021,25,18,15,2,0.411796717057488,1.0,9,True,False,False
hybrid_90,2021,26,12,12,0,0.0,0.0,9,False,True,False
hybrid_90,2021,27,6,11,2,0.6939312533438271,0.0,9,False,False,True
hybrid_90,2021,28,10,8,2,0.37774336146982823,0.0,9,True,False,False
hybrid_90,2021,29,11,13,1,0.7374329038718288,1.0,9,False,False,True
hybrid_90,2021,30,9,11,1,0.7416161479750535,1.0,9,False,False,True
hybrid_90,2021,31,8,10,1,0.22491716176749965,0.0,9,False,False,True
hybrid_90,2021,32,7,4,2,0.6643183871406176,0.0,9,True,False,False
hybrid_90,2021,33,14,10,1,0.13388899085797124,0.0,9,True,False,False
hybrid_90,2021,34,14,14,2,0.29350253066742515,0.0,9,False,True,False
hybrid_90,2022,1,10,16,2,0.7353108530394028,0.0,9,False,False,True
hybrid_90,2022,2,9,9,1,0.40349374399487115,0.0,9,False,True,False
hybrid_90,2022,3,12,9,2,0.47933641525674564,0.0,9,True,False,False
hybrid_90,2022,4,13,15,1,0.9198442263357516,1.0,9,False,False,True
hybrid_90,2022,5,7,5,2,0.4702855526929811,1.0,9,True,False,False
hybrid_90,2022,6,7,6,2,0.33808983374908075,0.0,9,True,False,False
hybrid_90,2022,7,6,4,2,0.6163556213931864,0.0,9,True,False,False
hybrid_90,2022,8,11,15,2,0.3714780774000437,0.0,9,False,False,True
hybrid_90,2022,9,12,4,2,0.5814219431569814,0.0,9,True,False,False
hybrid_90,2022,10,15,11,2,0.3008446503676052,0.0,9,True,False,False
hybrid_90,2022,11,9,11,1,0.592312800371359,0.0,9,False,False,True
hybrid_90,2022,12,15,23,2,0.9171125917208868,0.0,9,False,False,True
hybrid_90,2022,13,18,20,1,0.42177973139915226,0.0,9,False,False,True
hybrid_90,2022,14,16,14,1,0.26709768187115424,0.0,9,True,False,False
hybrid_90,2022,15,8,12,1,0.5286237947034609,0.0,9,False,False,True
hybrid_90,2022,16,12,15,1,0.11817877073740046,0.0,9,False,False,True
hybrid_90,2022,17,19,12,2,0.2502615201191988,0.0,9,True,False,False
hybrid_90,2022,18,6,8,1,0.43787817124917217,0.0,9,False,False,True
hybrid_90,2022,19,14,9,2,0.7624399468234205,0.0,9,True,False,False
hybrid_90,2022,20,14,14,0,0.0,0.0,9,False,True,False
hybrid_90,2022,21,11,10,2,0.424464606571885,0.0,9,True,False,False
hybrid_90,2022,22,15,15,1,0.09775073057415018,1.0,9,False,True,False
hybrid_90,2022,23,15,15,0,0.0,0.0,9,False,True,False
hybrid_90,2022,24,11,11,0,0.0,0.0,9,False,True,False
hybrid_90,2022,25,9,6,1,0.22569880865915815,0.0,9,True,False,False
hybrid_90,2022,26,6,6,0,0.0,0.0,9,False,True,False
hybrid_90,2022,27,16,21,2,0.4244939269801764,0.0,9,False,False,True
hybrid_90,2022,28,6,8,2,0.18818839703519508,1.0,9,False,False,True
hybrid_90,2022,29,11,8,2,0.6891363608463351,0.0,9,True,False,False
hybrid_90,2022,30,14,15,2,0.4193424478320861,1.0,9,False,False,True
hybrid_90,2022,31,6,11,2,0.8665129004196696,1.0,9,False,False,True
hybrid_90,2022,32,17,19,2,0.3463444470623357,1.0,9,False,False,True
hybrid_90,2022,33,4,8,2,0.09780821937876472,1.0,9,False,False,True
hybrid_90,2022,34,12,16,1,0.2068319745310533,1.0,9,False,False,True
hybrid_90,2023,1,16,16,0,0.0,0.0,9,False,True,False
hybrid_90,2023,2,9,14,2,0.9317470528459816,1.0,9,False,False,True
hybrid_90,2023,3,10,12,1,0.32978621910169725,0.0,9,False,False,True
hybrid_90,2023,4,16,10,2,0.18971980562959734,1.0,9,True,False,False
hybrid_90,2023,5,23,16,2,0.305461848601725,1.0,9,True,False,False
hybrid_90,2023,6,13,10,2,0.8831226829453911,0.0,9,True,False,False
hybrid_90,2023,7,11,13,1,0.8615073926974932,0.0,9,False,False,True
hybrid_90,2023,8,19,17,1,0.018198170069679165,0.0,9,True,False,False
hybrid_90,2023,9,12,12,1,0.052682285682288055,0.0,9,False,True,False
hybrid_90,2023,10,7,5,1,0.10563317433998931,0.0,9,True,False,False
hybrid_90,2023,11,12,12,0,0.0,0.0,9,False,True,False
hybrid_90,2023,12,10,10,1,0.5393688568523355,0.0,9,False,True,False
hybrid_90,2023,13,10,12,1,0.10581088322295118,1.0,9,False,False,True
hybrid_90,2023,14,13,12,2,0.526784955176645,1.0,9,True,False,False
hybrid_90,2023,15,17,14,1,0.925199085586726,0.0,9,True,False,False
hybrid_90,2023,16,15,14,2,0.5574138353314243,1.0,9,True,False,False
hybrid_90,2023,17,13,9,2,0.7142412532421715,1.0,9,True,False,False
hybrid_90,2023,18,12,9,2,0.15646306409991828,0.0,9,True,False,False
hybrid_90,2023,19,12,12,0,0.0,0.0,9,False,True,False
hybrid_90,2023,20,15,12,1,0.47352931776131846,0.0,9,True,False,False
hybrid_90,2023,21,10,8,2,0.790153324782792,0.0,9,True,False,False
hybrid_90,2023,22,13,13,2,0.6419814239115794,0.0,9,False,True,False
hybrid_90,2023,23,15,12,1,0.339737693266952,1.0,9,True,False,False
hybrid_90,2023,24,15,19,2,0.7189265536826985,0.0,9,False,False,True
hybrid_90,2023,25,19,19,0,0.0,0.0,9,False,True,False
hybrid_90,2023,26,15,17,1,0.8065517957597449,0.0,9,False,False,True
hybrid_90,2023,27,2,4,1,0.18581244554444498,0.0,9,False,False,True
hybrid_90,2023,28,14,14,2,0.8408171541891556,0.0,9,False,True,False
hybrid_90,2023,29,21,21,1,0.5101848610553124,0.0,9,False,True,False
hybrid_90,2023,30,12,14,2,0.47937421583733786,0.0,9,False,False,True
hybrid_90,2023,31,7,10,1,0.34134237016030367,0.0,9,False,False,True
hybrid_90,2023,32,8,8,2,0.5445449328551653,0.0,9,False,True,False
hybrid_90,2023,33,11,13,2,0.5176688865109389,1.0,9,False,False,True
hybrid_90,2023,34,10,15,2,0.7870042117187106,1.0,9,False,False,True
hybrid_90,2024,1,13,13,1,0.28739921421937575,0.0,9,False,True,False
hybrid_90,2024,2,9,13,2,0.9665085496220642,1.0,9,False,False,True
hybrid_90,2024,3,18,18,0,0.0,0.0,9,False,True,False
hybrid_90,2024,4,15,14,2,0.2916596819031848,0.0,9,True,False,False
hybrid_90,2024,5,7,10,1,0.2817053819587053,1.0,9,False,False,True
hybrid_90,2024,6,5,12,2,0.8362716050237088,1.0,9,False,False,True
hybrid_90,2024,7,16,19,1,0.771369087565809,0.0,9,False,False,True
hybrid_90,2024,8,10,6,2,0.13258375264264677,1.0,9,True,False,False
hybrid_90,2024,9,4,10,2,0.6863753933506067,0.0,9,False,False,True
hybrid_90,2024,10,11,8,2,0.4404724152260562,1.0,9,True,False,False
hybrid_90,2024,11,21,23,1,0.6023428718875788,1.0,9,False,False,True
hybrid_90,2024,12,12,14,1,0.7404234744926621,1.0,9,False,False,True
hybrid_90,2024,13,15,18,1,0.45055631110548633,1.0,9,False,False,True
hybrid_90,2024,14,6,13,2,0.6716397319644625,0.0,9,False,False,True
hybrid_90,2024,15,12,10,2,0.43669868694316594,0.0,9,True,False,False
hybrid_90,2024,16,23,20,2,0.2900255706519881,1.0,9,True,False,False
hybrid_90,2024,17,15,17,2,0.9226113754115285,1.0,9,False,False,True
hybrid_90,2024,18,11,14,2,0.33419325066909844,1.0,9,False,False,True
hybrid_90,2024,19,10,12,1,0.11174525297008797,1.0,9,False,False,True
hybrid_90,2024,20,16,16,2,0.43842605892827335,1.0,9,False,True,False
hybrid_90,2024,21,11,7,2,0.6111394133542044,0.0,9,True,False,False
hybrid_90,2024,22,10,6,2,0.38984820939538656,1.0,9,True,False,False
hybrid_90,2024,23,9,11,1,0.6104131134833148,1.0,9,False,False,True
hybrid_90,2024,24,19,15,1,0.4778391816895413,0.0,9,True,False,False
hybrid_90,2024,25,2,0,2,0.7987046752242066,1.0,9,True,False,False
hybrid_90,2024,26,10,16,2,0.7501454407247143,1.0,9,False,False,True
hybrid_90,2024,27,10,12,2,0.6498421965492273,0.0,9,False,False,True
hybrid_90,2024,28,11,15,2,0.34271352375709896,0.0,9,False,False,True
hybrid_90,2024,29,12,8,1,0.1976788788300382,0.0,9,True,False,False
hybrid_90,2024,30,11,11,0,0.0,0.0,9,False,True,False
hybrid_90,2024,31,14,11,2,0.8607064675827828,1.0,9,True,False,False
hybrid_90,2024,32,6,6,1,0.18268184589446945,0.0,9,False,True,False
hybrid_90,2024,33,11,13,1,0.1927925450272634,0.0,9,False,False,True
hybrid_90,2024,34,7,4,2,0.8113592405000295,0.0,9,True,False,False
hybrid_90,2025,1,6,6,1,0.6778971735339291,0.0,9,False,True,False
hybrid_90,2025,2,13,13,2,0.7083016334939449,1.0,9,False,True,False
hybrid_90,2025,3,9,9,2,0.8587136688851681,0.0,9,False,True,False
hybrid_90,2025,4,11,14,1,0.8357824765444928,0.0,9,False,False,True
hybrid_90,2025,5,13,13,0,0.0,0.0,9,False,True,False
hybrid_90,2025,6,16,13,2,0.8016643045075909,0.0,9,True,False,False
hybrid_90,2025,7,15,15,1,0.07196922915886428,0.0,9,False,True,False
hybrid_90,2025,8,20,20,0,0.0,0.0,9,False,True,False
hybrid_90,2025,9,14,12,2,0.993097132422894,0.0,9,True,False,False
hybrid_90,2025,10,15,17,1,0.30115412429313615,0.0,9,False,False,True
hybrid_90,2025,11,19,15,2,0.269521896775893,0.0,9,True,False,False
hybrid_90,2025,12,7,11,1,0.024182181312119022,0.0,9,False,False,True
hybrid_90,2025,13,12,11,2,0.45779756305880737,0.0,9,True,False,False
