policy,form,book_weight,season,games,log_loss,outcome_log_loss,brier_score,points,rounds,mean,maximum,at_least_18,at_least_20,at_least_22,at_least_24
fixed_120,none,0.5,2019,306,3.157302990017615,0.9811373545031569,0.5848177170967208,391,34,11.5,18,2,0,0,0
fixed_120,none,0.5,2020,306,2.9915439126969723,1.002876382882856,0.597526137354116,391,34,11.5,22,2,1,1,0
fixed_120,none,0.5,2021,306,3.0664910584804037,0.9965365899467522,0.5925504743446536,405,34,11.911764705882353,17,0,0,0,0
fixed_120,none,0.5,2022,306,3.1634636563196867,1.0055739389776608,0.6016248917042311,401,34,11.794117647058824,23,3,1,1,0
fixed_120,none,0.5,2023,306,3.0622715252466395,0.9508016701078339,0.5651664573929883,425,34,12.5,22,3,2,1,0
fixed_120,none,0.5,2024,306,3.1241370985728896,1.0103086282445062,0.6041094592397367,399,34,11.735294117647058,22,3,3,2,0
fixed_120,none,0.5,2025,306,3.11827885797817,0.9661543280445606,0.5710706833186321,440,34,12.941176470588236,24,6,4,2,1
fixed_120,none,1.0,2011,306,2.979877740220738,0.9989515760343144,0.5958853061407545,395,34,11.617647058823529,18,1,0,0,0
fixed_120,none,1.0,2012,306,3.0415983987800614,0.9892749203902308,0.5890123377315373,406,34,11.941176470588236,21,3,1,0,0
fixed_120,none,1.0,2013,306,3.0847924744779247,0.9410821630218222,0.5561954979142762,421,34,12.382352941176471,23,4,2,1,0
fixed_120,none,1.0,2014,306,2.990653746229374,1.0018693789076831,0.59854510379583,416,34,12.235294117647058,19,5,0,0,0
fixed_120,none,1.0,2015,306,2.978389058835313,0.9765623212585306,0.5807441494101531,394,34,11.588235294117647,18,1,0,0,0
fixed_120,none,1.0,2016,306,3.0028168237934767,0.9959530239959442,0.5975189531288768,411,34,12.088235294117647,20,2,2,0,0
fixed_120,none,1.0,2017,306,2.9210745717263684,0.9958870862166291,0.5952808362730977,422,34,12.411764705882353,22,3,2,1,0
fixed_120,none,1.0,2018,306,3.142712990918147,0.9637468827443155,0.5716778227340811,407,34,11.970588235294118,21,4,2,0,0
fixed_120,none,1.0,2019,306,3.144351049295084,0.9681854137806261,0.5760538528067727,399,34,11.735294117647058,18,2,0,0,0
fixed_120,none,1.0,2020,306,2.977004794872518,0.9883372650584018,0.5876912343755484,397,34,11.676470588235293,18,2,0,0,0
fixed_120,none,1.0,2021,306,3.058911902658891,0.9889574341252391,0.58765925403728,378,34,11.117647058823529,17,0,0,0,0
fixed_120,none,1.0,2022,306,3.1538315944771904,0.9959418771351647,0.5944976890319831,400,34,11.764705882352942,23,4,2,1,0
fixed_120,none,1.0,2023,306,3.057719986039523,0.9462501309007171,0.5596180625107781,424,34,12.470588235294118,21,4,1,0,0
fixed_120,none,1.0,2024,306,3.103857328906573,0.9900288585781899,0.5912994385243137,409,34,12.029411764705882,22,4,3,2,0
fixed_120,none,1.0,2025,306,3.104464968100436,0.9523404381668261,0.5624364870693731,430,34,12.647058823529411,22,5,4,1,0
fixed_120,residual_005,0.0,2011,306,2.9788247921099296,0.9976639499028819,0.5963742174721856,395,34,11.617647058823529,18,2,0,0,0
fixed_120,residual_005,0.0,2012,306,3.0545185866184816,0.9998943646404919,0.5953663344027942,390,34,11.470588235294118,24,2,1,1,1
fixed_120,residual_005,0.0,2013,306,3.110614757908799,0.9662606693112404,0.5708888622747579,415,34,12.205882352941176,23,5,2,1,0
fixed_120,residual_005,0.0,2014,306,3.0345670958674087,1.0453747974395042,0.6217682462987331,391,34,11.5,19,2,0,0,0
fixed_120,residual_005,0.0,2015,306,3.018628486744468,1.0163762767309499,0.6068439528283605,376,34,11.058823529411764,18,1,0,0,0
fixed_120,residual_005,0.0,2016,306,3.0090106902627523,1.0016706153743642,0.5994173455224158,419,34,12.323529411764707,21,4,2,0,0
fixed_120,residual_005,0.0,2017,306,2.9553502718740914,1.0297715671231409,0.6172267480761946,388,34,11.411764705882353,18,3,0,0,0
fixed_120,residual_005,0.0,2018,306,3.1789090088703342,0.9994257578326523,0.5944832723065852,406,34,11.941176470588236,26,2,2,1,1
fixed_120,residual_005,0.0,2019,306,3.1823084538411988,1.0061498878624473,0.6011591015759905,384,34,11.294117647058824,18,1,0,0,0
fixed_120,residual_005,0.0,2020,306,3.019207343095628,1.030209698134567,0.6138738433823314,374,34,11.0,19,1,0,0,0
fixed_120,residual_005,0.0,2021,306,3.087297434037025,1.016852073506125,0.6032662683193084,410,34,12.058823529411764,18,2,0,0,0
fixed_120,residual_005,0.0,2022,306,3.1863983807827783,1.0287955960222683,0.6161356830691915,384,34,11.294117647058824,19,2,0,0,0
fixed_120,residual_005,0.0,2023,306,3.0787239095566568,0.9663843920789789,0.5778678707779014,423,34,12.441176470588236,22,4,2,1,0
fixed_120,residual_005,0.0,2024,306,3.156929657450486,1.0429585938871715,0.6241058375811014,373,34,10.970588235294118,25,4,1,1,1
fixed_120,residual_005,0.0,2025,306,3.14460299987768,0.9914334484884231,0.5848517826957246,436,34,12.823529411764707,22,7,4,1,0
fixed_120,residual_005,0.5,2011,306,2.974254412350158,0.993093570143111,0.5927049021861924,399,34,11.735294117647058,19,3,0,0,0
fixed_120,residual_005,0.5,2012,306,3.0384768907289357,0.9838526687509455,0.5846876922972002,417,34,12.264705882352942,24,2,1,1,1
fixed_120,residual_005,0.5,2013,306,3.093418477132386,0.9490643885348272,0.5610179237645463,417,34,12.264705882352942,23,4,2,2,0
fixed_120,residual_005,0.5,2014,306,3.003876882535735,1.0146845841078305,0.6058897953976508,418,34,12.294117647058824,20,3,1,0,0
fixed_120,residual_005,0.5,2015,306,2.992806822294307,0.9905546122807889,0.5903152586968852,395,34,11.617647058823529,18,2,0,0,0
fixed_120,residual_005,0.5,2016,306,3.0009390289648095,0.9935989540764214,0.5955109007189904,424,34,12.470588235294118,21,4,3,0,0
fixed_120,residual_005,0.5,2017,306,2.9338157046797235,1.0082369999287732,0.603388894007316,402,34,11.823529411764707,18,1,0,0,0
fixed_120,residual_005,0.5,2018,306,3.155275891764006,0.9757926407263239,0.5799354370139169,400,34,11.764705882352942,26,1,1,1,1
fixed_120,residual_005,0.5,2019,306,3.1575161538074163,0.9813575878286648,0.5850454348622904,393,34,11.558823529411764,18,2,0,0,0
fixed_120,residual_005,0.5,2020,306,2.9916243439988275,1.0026266990377661,0.5974349217973718,391,34,11.5,22,2,1,1,0
fixed_120,residual_005,0.5,2021,306,3.0675646595574073,0.997119299026507,0.592745918007104,400,34,11.764705882352942,17,0,0,0,0
fixed_120,residual_005,0.5,2022,306,3.16412025938976,1.0065174746292502,0.6020756363970262,405,34,11.911764705882353,23,3,1,1,0
fixed_120,residual_005,0.5,2023,306,3.0629068063983538,0.9505672889206763,0.5650507042615596,426,34,12.529411764705882,22,3,2,1,0
fixed_120,residual_005,0.5,2024,306,3.124836837512225,1.010865773948911,0.6044619811456589,400,34,11.764705882352942,22,4,3,2,0
fixed_120,residual_005,0.5,2025,306,3.1196702471537,0.9665006957644429,0.5712275081747832,442,34,13.0,24,6,4,2,1
fixed_120,residual_005,1.0,2011,306,2.9801310792772746,0.9989702370702268,0.5959047403851008,397,34,11.676470588235293,18,1,0,0,0
fixed_120,residual_005,1.0,2012,306,3.043899142368221,0.9892749203902308,0.5890123377315373,403,34,11.852941176470589,21,2,1,0,0
fixed_120,residual_005,1.0,2013,306,3.0854133423207237,0.941059253723165,0.5561870770501964,423,34,12.441176470588236,23,4,2,1,0
fixed_120,residual_005,1.0,2014,306,2.9910616773355874,1.0018693789076831,0.59854510379583,416,34,12.235294117647058,19,5,0,0,0
fixed_120,residual_005,1.0,2015,306,2.9788145312720493,0.9765623212585306,0.5807441494101531,395,34,11.617647058823529,18,1,0,0,0
fixed_120,residual_005,1.0,2016,306,3.003293098884332,0.9959530239959442,0.5975189531288768,412,34,12.117647058823529,20,2,2,0,0
fixed_120,residual_005,1.0,2017,306,2.921465790967579,0.995887086216629,0.5952808362730977,421,34,12.382352941176471,22,3,2,1,0
fixed_120,residual_005,1.0,2018,306,3.143230133781998,0.9637468827443155,0.5716778227340811,411,34,12.088235294117647,23,4,2,1,0
fixed_120,residual_005,1.0,2019,306,3.1443764822127074,0.9682179162339559,0.5760748988633982,403,34,11.852941176470589,18,2,0,0,0
fixed_120,residual_005,1.0,2020,306,2.9771940808368997,0.9881964358758386,0.5875913376273109,393,34,11.558823529411764,18,1,0,0,0
fixed_120,residual_005,1.0,2021,306,3.059252893619081,0.9888075330881807,0.5875508038002081,379,34,11.147058823529411,17,0,0,0,0
fixed_120,residual_005,1.0,2022,306,3.1535446618956744,0.9959418771351647,0.5944976890319831,402,34,11.823529411764707,23,4,2,1,0
fixed_120,residual_005,1.0,2023,306,3.058562587359635,0.9462230698819573,0.55961634691903,422,34,12.411764705882353,21,4,1,0,0
fixed_120,residual_005,1.0,2024,306,3.103999922141504,0.9900288585781899,0.5912994385243137,411,34,12.088235294117647,22,5,3,2,0
fixed_120,residual_005,1.0,2025,306,3.1054247601055716,0.9522552087163146,0.562370156285561,432,34,12.705882352941176,22,5,4,1,0
fixed_120,residual_010,0.0,2011,306,2.9800153257380377,0.9984369267752818,0.5967519758744116,398,34,11.705882352941176,18,2,0,0,0
fixed_120,residual_010,0.0,2012,306,3.0590440809694455,1.0019583867148252,0.5967074610852863,395,34,11.617647058823529,24,2,1,1,1
fixed_120,residual_010,0.0,2013,306,3.112939522859988,0.9677458634084586,0.5715381746267675,413,34,12.147058823529411,23,4,2,1,0
fixed_120,residual_010,0.0,2014,306,3.0360852935230094,1.0463079978389154,0.6224295403575164,395,34,11.617647058823529,19,2,0,0,0
fixed_120,residual_010,0.0,2015,306,3.022748667252098,1.0198867751716802,0.609158852561128,373,34,10.970588235294118,18,1,0,0,0
fixed_120,residual_010,0.0,2016,306,3.0105651628270054,1.0025955859385387,0.5999020769167708,417,34,12.264705882352942,21,4,2,0,0
fixed_120,residual_010,0.0,2017,306,2.9573191716772804,1.0312223026685325,0.6183379751161289,378,34,11.117647058823529,18,2,0,0,0
fixed_120,residual_010,0.0,2018,306,3.1805247567875257,1.00026647634114,0.5951278476758229,402,34,11.823529411764707,26,2,2,1,1
fixed_120,residual_010,0.0,2019,306,3.1839168680142653,1.007524078212548,0.6022020141699348,390,34,11.470588235294118,18,2,0,0,0
fixed_120,residual_010,0.0,2020,306,3.020376189335324,1.0308351337570476,0.6145643764264426,383,34,11.264705882352942,19,2,0,0,0
fixed_120,residual_010,0.0,2021,306,3.0901829765708926,1.0190699473447813,0.6041455354307843,413,34,12.147058823529411,18,1,0,0,0
fixed_120,residual_010,0.0,2022,306,3.189326107170218,1.0317923424897417,0.6176172055497929,379,34,11.147058823529411,19,2,0,0,0
fixed_120,residual_010,0.0,2023,306,3.0802664529713906,0.9668262492633478,0.5781276740957813,432,34,12.705882352941176,22,6,2,1,0
fixed_120,residual_010,0.0,2024,306,3.1589985303160253,1.0447126236576547,0.6250742055771301,366,34,10.764705882352942,21,3,1,0,0
fixed_120,residual_010,0.0,2025,306,3.1474074840826494,0.9930216501417063,0.5856877110186239,437,34,12.852941176470589,22,7,4,1,0
fixed_120,residual_010,0.5,2011,306,2.9746478097507887,0.9930694107880326,0.5926540168802108,405,34,11.911764705882353,19,3,0,0,0
fixed_120,residual_010,0.5,2012,306,3.041624433554186,0.9845387392995657,0.5851333734755243,419,34,12.323529411764707,24,2,1,1,1
fixed_120,residual_010,0.5,2013,306,3.0947973889706955,0.9496037295191662,0.5612334805519472,415,34,12.205882352941176,23,4,2,1,0
fixed_120,residual_010,0.5,2014,306,3.0046385730711815,1.0148612773870878,0.6060408943952063,418,34,12.294117647058824,20,3,1,0,0
fixed_120,residual_010,0.5,2015,306,2.994956105926492,0.9920942138460741,0.5913541380681135,397,34,11.676470588235293,18,2,0,0,0
fixed_120,residual_010,0.5,2016,306,3.0016779230358637,0.9937083461473968,0.5955490145122287,425,34,12.5,21,4,3,0,0
fixed_120,residual_010,0.5,2017,306,2.9348308405220145,1.0087339715132666,0.6038111132521665,401,34,11.794117647058824,18,1,0,0,0
fixed_120,residual_010,0.5,2018,306,3.1559597132622064,0.9757014328158207,0.5799949997955988,397,34,11.676470588235293,26,1,1,1,1
fixed_120,residual_010,0.5,2019,306,3.158069698444096,0.9816769086423792,0.585337605284831,393,34,11.558823529411764,20,2,1,0,0
fixed_120,residual_010,0.5,2020,306,2.992008584707287,1.0024675291290102,0.5974118462015097,393,34,11.558823529411764,22,2,1,1,0
fixed_120,residual_010,0.5,2021,306,3.0689139963745635,0.9978009671484521,0.5930014915567212,401,34,11.794117647058824,20,1,1,0,0
fixed_120,residual_010,0.5,2022,306,3.165105264409789,1.0075714997293126,0.6025954951925946,397,34,11.676470588235293,19,3,0,0,0
fixed_120,residual_010,0.5,2023,306,3.063871589167461,0.9504313854594179,0.5650001140619799,429,34,12.617647058823529,22,3,2,1,0
fixed_120,residual_010,0.5,2024,306,3.1257949429493834,1.0115090362910126,0.6048713193438731,398,34,11.705882352941176,22,3,3,2,0
fixed_120,residual_010,0.5,2025,306,3.1213078750201664,0.9669220410792227,0.5714340557468327,438,34,12.882352941176471,22,6,4,1,0
fixed_120,residual_010,1.0,2011,306,2.9805686023828866,0.9989902034201308,0.5959253959145626,393,34,11.558823529411764,18,1,0,0,0
fixed_120,residual_010,1.0,2012,306,3.0463606146448514,0.9892749203902308,0.5890123377315373,407,34,11.970588235294118,21,2,1,0,0
fixed_120,residual_010,1.0,2013,306,3.08623076335067,0.9410371038991403,0.5561792155114469,423,34,12.441176470588236,23,4,2,1,0
fixed_120,residual_010,1.0,2014,306,2.991646674591777,1.0018693789076831,0.59854510379583,417,34,12.264705882352942,19,5,0,0,0
fixed_120,residual_010,1.0,2015,306,2.9794242133389486,0.9765623212585306,0.5807441494101531,396,34,11.647058823529411,18,1,0,0,0
fixed_120,residual_010,1.0,2016,306,3.003922600884411,0.9959530239959442,0.5975189531288768,416,34,12.235294117647058,20,3,2,0,0
fixed_120,residual_010,1.0,2017,306,2.921983955225377,0.9958870862166291,0.5952808362730977,420,34,12.352941176470589,22,3,2,1,0
fixed_120,residual_010,1.0,2018,306,3.1440051631907013,0.9637468827443155,0.5716778227340811,412,34,12.117647058823529,23,4,2,1,0
fixed_120,residual_010,1.0,2019,306,3.144646855556094,0.9682540657543766,0.5760993445691224,402,34,11.823529411764707,20,2,1,0,0
fixed_120,residual_010,1.0,2020,306,2.977598665846947,0.9880576102686702,0.5874928416444871,393,34,11.558823529411764,18,1,0,0,0
fixed_120,residual_010,1.0,2021,306,3.0597731354563242,0.9886601062302126,0.5874438729199458,380,34,11.176470588235293,17,0,0,0,0
fixed_120,residual_010,1.0,2022,306,3.1534756418156404,0.9959418771351647,0.5944976890319831,403,34,11.852941176470589,23,4,2,1,0
fixed_120,residual_010,1.0,2023,306,3.0596391276521104,0.9461989239440673,0.5596162507000247,423,34,12.441176470588236,21,4,1,0,0
fixed_120,residual_010,1.0,2024,306,3.1043147652365604,0.9900288585781899,0.5912994385243137,409,34,12.029411764705882,22,4,3,2,0
fixed_120,residual_010,1.0,2025,306,3.106559504743512,0.9521736708025685,0.5623070175080537,436,34,12.823529411764707,22,5,4,1,0
fixed_120,residual_020,0.0,2011,306,2.9838314016366825,1.0008609884844075,0.598014452107237,398,34,11.705882352941176,20,3,1,0,0
fixed_120,residual_020,0.0,2012,306,3.069440803831427,1.006943593956889,0.5999267258474692,389,34,11.441176470588236,24,2,1,1,1
fixed_120,residual_020,0.0,2013,306,3.119073235075479,0.9716129056602604,0.573446418322451,410,34,12.058823529411764,23,3,2,1,0
fixed_120,residual_020,0.0,2014,306,3.0404825401832447,1.0490026427467223,0.624204779903782,392,34,11.529411764705882,19,2,0,0,0
fixed_120,residual_020,0.0,2015,306,3.0323986891921355,1.0277648338704464,0.6142371223123896,367,34,10.794117647058824,18,1,0,0,0
fixed_120,residual_020,0.0,2016,306,3.014961759676002,1.0052678893919123,0.6013708904325538,419,34,12.323529411764707,23,5,2,1,0
fixed_120,residual_020,0.0,2017,306,2.9623657803123598,1.0348487624250589,0.6210369770075086,371,34,10.911764705882353,18,2,0,0,0
fixed_120,residual_020,0.0,2018,306,3.1858597792555505,1.0032658951184812,0.5971381515651085,408,34,12.0,26,2,1,1,1
fixed_120,residual_020,0.0,2019,306,3.1890240641441077,1.0114281571585901,0.6049490844112126,390,34,11.470588235294118,18,2,0,0,0
fixed_120,residual_020,0.0,2020,306,3.0244304896393706,1.0331527102773492,0.6166818734842032,383,34,11.264705882352942,19,2,0,0,0
fixed_120,residual_020,0.0,2021,306,3.0975296325210695,1.024544617421176,0.6064710951000055,416,34,12.235294117647058,18,1,0,0,0
fixed_120,residual_020,0.0,2022,306,3.1971074826352877,1.0390552663912347,0.6212635696964949,381,34,11.205882352941176,19,2,0,0,0
fixed_120,residual_020,0.0,2023,306,3.0851600391670537,0.9688116541605692,0.5793079098978529,429,34,12.617647058823529,22,6,2,1,0
fixed_120,residual_020,0.0,2024,306,3.16464826255329,1.0492164686447356,0.6276025636391591,356,34,10.470588235294118,21,2,1,0,0
fixed_120,residual_020,0.0,2025,306,3.1543779361819846,0.9970398431920834,0.5878836640598544,440,34,12.941176470588236,22,6,4,1,0
fixed_120,residual_020,0.5,2011,306,2.9762220391005436,0.9932516259482691,0.5927013381668098,413,34,12.147058823529411,20,4,1,0,0
fixed_120,residual_020,0.5,2012,306,3.048634481172472,0.9861372712979343,0.5861844630905332,412,34,12.117647058823529,24,2,1,1,1
fixed_120,residual_020,0.5,2013,306,3.098375747083797,0.9509154176685782,0.5618299957065089,412,34,12.117647058823529,23,4,2,1,0
fixed_120,residual_020,0.5,2014,306,3.0069194398637746,1.015439542427252,0.6064827980566041,418,34,12.294117647058824,20,3,1,0,0
fixed_120,residual_020,0.5,2015,306,3.0000304791305243,0.9953966238088348,0.5935600118411796,395,34,11.617647058823529,18,1,0,0,0
fixed_120,residual_020,0.5,2016,306,3.003835537262595,0.9941416669785055,0.5957634393452211,420,34,12.352941176470589,20,4,2,0,0
fixed_120,residual_020,0.5,2017,306,2.937439531339056,1.0099225134517553,0.6047965465698913,410,34,12.058823529411764,20,2,1,0,0
fixed_120,residual_020,0.5,2018,306,3.158466038856239,0.9758721547191693,0.5803255615655951,401,34,11.794117647058824,26,2,1,1,1
fixed_120,residual_020,0.5,2019,306,3.1602124428379867,0.9826165358524696,0.586115319671216,390,34,11.470588235294118,20,2,1,0,0
fixed_120,residual_020,0.5,2020,306,2.993700321753355,1.0024225423913333,0.5975725309702935,396,34,11.647058823529411,21,2,1,0,0
fixed_120,residual_020,0.5,2021,306,3.072447949620784,0.9994629345208912,0.5936929313627357,401,34,11.794117647058824,20,1,1,0,0
fixed_120,residual_020,0.5,2022,306,3.168070512349681,1.010018296105628,0.6038431600232209,389,34,11.441176470588236,19,5,0,0,0
fixed_120,residual_020,0.5,2023,306,3.0668039468798605,0.9504555618733761,0.565092655540412,425,34,12.5,22,4,2,1,0
fixed_120,residual_020,0.5,2024,306,3.1284880321128896,1.013056238204335,0.605860796878578,399,34,11.735294117647058,25,3,3,2,1
fixed_120,residual_020,0.5,2025,306,3.1253292987151595,0.9679912057252585,0.5719969645399297,438,34,12.882352941176471,22,7,4,1,0
fixed_120,residual_020,1.0,2011,306,2.9820044708027846,0.9990340576505102,0.5959702777659359,393,34,11.558823529411764,18,1,0,0,0
fixed_120,residual_020,1.0,2012,306,3.0517721302647685,0.9892749203902308,0.5890123377315373,413,34,12.147058823529411,21,2,2,0,0
fixed_120,residual_020,1.0,2013,306,3.088455362829791,0.9409950334145722,0.5561650683993513,422,34,12.411764705882353,23,4,2,1,0
fixed_120,residual_020,1.0,2014,306,2.9933492763442056,1.0018693789076831,0.59854510379583,416,34,12.235294117647058,19,4,0,0,0
fixed_120,residual_020,1.0,2015,306,2.98119617658022,0.9765623212585306,0.5807441494101531,401,34,11.794117647058824,18,1,0,0,0
fixed_120,residual_020,1.0,2016,306,3.0056468942800336,0.9959530239959442,0.5975189531288768,419,34,12.323529411764707,20,3,2,0,0
fixed_120,residual_020,1.0,2017,306,2.92340410410393,0.995887086216629,0.5952808362730977,427,34,12.558823529411764,22,3,2,1,0
fixed_120,residual_020,1.0,2018,306,3.1463407668813845,0.9637468827443155,0.5716778227340811,413,34,12.147058823529411,23,4,2,1,0
fixed_120,residual_020,1.0,2019,306,3.1459335469873904,0.968337640001873,0.5761586989403523,400,34,11.764705882352942,20,2,1,0,0
fixed_120,residual_020,1.0,2020,306,2.979063710304964,0.9877859309429428,0.5873001392170216,392,34,11.529411764705882,17,0,0,0,0
fixed_120,residual_020,1.0,2021,306,3.0613576123673027,0.9883725972674098,0.5872347519693014,378,34,11.117647058823529,16,0,0,0,0
fixed_120,residual_020,1.0,2022,306,3.1539940933792177,0.9959418771351647,0.5944976890319831,402,34,11.823529411764707,23,5,2,1,0
fixed_120,residual_020,1.0,2023,306,3.0625071576671217,0.946158772660637,0.5596201843444095,422,34,12.411764705882353,21,4,1,0,0
fixed_120,residual_020,1.0,2024,306,3.105460652486744,0.9900288585781899,0.5912994385243137,412,34,12.117647058823529,22,4,3,2,0
fixed_120,residual_020,1.0,2025,306,3.109359547954685,0.9520214549647839,0.5621905161302116,438,34,12.882352941176471,22,7,4,1,0
fixed_180,legacy,0.0,2011,306,2.973271100655668,0.9975161589594461,0.5960763094174234,398,34,11.705882352941176,18,1,0,0,0
fixed_180,legacy,0.0,2012,306,3.032479588296684,0.9923718801284994,0.5899090627745004,408,34,12.0,25,2,1,1,1
fixed_180,legacy,0.0,2013,306,3.093390137171052,0.9580886622661725,0.5653170874167025,409,34,12.029411764705882,21,5,3,0,0
fixed_180,legacy,0.0,2014,306,3.004905517026565,1.033857503275271,0.6162650808556049,386,34,11.352941176470589,18,1,0,0,0
fixed_180,legacy,0.0,2015,306,2.9984865346465797,1.0065913969504974,0.6008183098478296,377,34,11.088235294117647,17,0,0,0,0
fixed_180,legacy,0.0,2016,306,2.990479642721224,1.002092714744952,0.6006615008057062,408,34,12.0,21,4,2,0,0
fixed_180,legacy,0.0,2017,306,2.9413052600124407,1.0233268435379086,0.6125995053183872,377,34,11.088235294117647,18,2,0,0,0
fixed_180,legacy,0.0,2018,306,3.1624498902693388,0.9932168344602852,0.5897819829178595,405,34,11.911764705882353,23,1,1,1,0
fixed_180,legacy,0.0,2019,306,3.1653963987538507,1.0015360488700797,0.5971693817807509,376,34,11.058823529411764,18,2,0,0,0
fixed_180,legacy,0.0,2020,306,2.9928639627358837,1.0171297951640887,0.6062016328305181,378,34,11.117647058823529,20,1,1,0,0
fixed_180,legacy,0.0,2021,306,3.0730898464795633,1.015952964906761,0.6034818268781696,411,34,12.088235294117647,18,3,0,0,0
fixed_180,legacy,0.0,2022,306,3.160109316296281,1.0187863301905908,0.6099647402833394,387,34,11.382352941176471,18,1,0,0,0
fixed_180,legacy,0.0,2023,306,3.0676138062114298,0.9678607887379576,0.5784193018045852,406,34,11.941176470588236,21,3,2,0,0
fixed_180,legacy,0.0,2024,306,3.1364672871208823,1.0334926120074277,0.6175925175673258,366,34,10.764705882352942,25,3,1,1,1
fixed_180,legacy,0.0,2025,306,3.122356406702401,0.9856803762808521,0.5812702991036025,437,34,12.852941176470589,22,6,3,1,0
fixed_180,legacy,0.5,2011,306,2.9701942465824818,0.9944393048862602,0.5934602707011152,398,34,11.705882352941176,19,2,0,0,0
fixed_180,legacy,0.5,2012,306,3.0223237617757484,0.9822160536075635,0.5833668308006711,420,34,12.352941176470589,25,1,1,1,1
fixed_180,legacy,0.5,2013,306,3.08076162986903,0.9454601549641503,0.5585863799188551,414,34,12.176470588235293,23,5,2,1,0
fixed_180,legacy,0.5,2014,306,2.982444524799235,1.0113965110479413,0.6040111207074366,411,34,12.088235294117647,20,2,1,0,0
fixed_180,legacy,0.5,2015,306,2.9781255208778896,0.9862303831818073,0.587577309403195,396,34,11.647058823529411,18,1,0,0,0
fixed_180,legacy,0.5,2016,306,2.9835457850680296,0.995158857091758,0.5969134557358802,401,34,11.794117647058824,21,4,2,0,0
fixed_180,legacy,0.5,2017,306,2.923951793038192,1.0059733765636598,0.6016801880983961,401,34,11.794117647058824,19,2,0,0,0
fixed_180,legacy,0.5,2018,306,3.1437772621974966,0.9745442063884435,0.5786884635992844,403,34,11.852941176470589,20,1,1,0,0
fixed_180,legacy,0.5,2019,306,3.144323440628639,0.980463090744868,0.5840876038386708,404,34,11.882352941176471,20,2,1,0,0
fixed_180,legacy,0.5,2020,306,2.9744926957611675,0.9987585281893726,0.5948418829200999,380,34,11.176470588235293,17,0,0,0,0
fixed_180,legacy,0.5,2021,306,3.0544718528147423,0.99733497124194,0.5931492987584253,393,34,11.558823529411764,18,1,0,0,0
fixed_180,legacy,0.5,2022,306,3.143916294617867,1.002593308512177,0.5995982452495142,405,34,11.911764705882353,22,3,1,1,0
fixed_180,legacy,0.5,2023,306,3.052396754849464,0.9526437373759921,0.5661894545482202,416,34,12.235294117647058,21,3,2,0,0
fixed_180,legacy,0.5,2024,306,3.110225560257584,1.007250885144129,0.601882319926827,399,34,11.735294117647058,23,3,2,2,0
fixed_180,legacy,0.5,2025,306,3.1004266471912842,0.9637506167697353,0.5694613950665123,432,34,12.705882352941176,24,5,4,2,1
fixed_180,legacy,1.0,2011,306,2.9744274559952273,0.9986725142990056,0.595711754273402,391,34,11.5,18,1,0,0,0
fixed_180,legacy,1.0,2012,306,3.0293826285584156,0.9892749203902308,0.5890123377315373,408,34,12.0,22,2,2,1,0
fixed_180,legacy,1.0,2013,306,3.076369922982711,0.9410684480778311,0.556191100835467,416,34,12.235294117647058,21,3,1,0,0
fixed_180,legacy,1.0,2014,306,2.9729173926589767,1.0018693789076831,0.59854510379583,412,34,12.117647058823529,18,4,0,0,0
fixed_180,legacy,1.0,2015,306,2.968457458954613,0.9765623212585306,0.5807441494101531,386,34,11.352941176470589,17,0,0,0,0
fixed_180,legacy,1.0,2016,306,2.9843399519722156,0.9959530239959442,0.5975189531288768,415,34,12.205882352941176,20,2,2,0,0
fixed_180,legacy,1.0,2017,306,2.9138655026911615,0.995887086216629,0.5952808362730977,424,34,12.470588235294118,22,3,1,1,0
fixed_180,legacy,1.0,2018,306,3.132979938553369,0.9637468827443155,0.5716778227340811,402,34,11.823529411764707,20,2,1,0,0
fixed_180,legacy,1.0,2019,306,3.1323013118571037,0.9684409619733332,0.5762426751013209,397,34,11.676470588235293,20,2,1,0,0
fixed_180,legacy,1.0,2020,306,2.964082384587781,0.988348217015986,0.5876945328045795,392,34,11.529411764705882,18,3,0,0,0
fixed_180,legacy,1.0,2021,306,3.045748923443474,0.9886120418706715,0.5873967567424612,380,34,11.176470588235293,17,0,0,0,0
fixed_180,legacy,1.0,2022,306,3.137264863240855,0.9959418771351647,0.5944976890319831,395,34,11.617647058823529,22,4,2,1,0
fixed_180,legacy,1.0,2023,306,3.0461498272043204,0.9463968097308483,0.5596854887120277,431,34,12.676470588235293,21,3,1,0,0
fixed_180,legacy,1.0,2024,306,3.0930035336916446,0.9900288585781899,0.5912994385243137,410,34,12.058823529411764,23,4,2,2,0
fixed_180,legacy,1.0,2025,306,3.0889540994212017,0.9522780689996527,0.5623769113109993,435,34,12.794117647058824,22,5,4,1,0
fixed_180,none,0.0,2011,306,2.972806461184021,0.9960770776208405,0.595140983844876,395,34,11.617647058823529,18,2,0,0,0
fixed_180,none,0.0,2012,306,3.0268837146626253,0.9883383243492286,0.5875597905957923,404,34,11.882352941176471,25,2,1,1,1
fixed_180,none,0.0,2013,306,3.089992445817947,0.9585105400287007,0.56647335705974,417,34,12.264705882352942,23,5,3,1,0
fixed_180,none,0.0,2014,306,3.000156686463719,1.0295586520610933,0.6133930365351935,393,34,11.558823529411764,18,2,0,0,0
